Node,GrainSize,phi1,Phi,phi2,x,y
1,25,0.91815,0.32019,4.75394,0.157191989008453,96.3234088008331
2,8,5.55327,0.74349,1.17939,0.287339359278975,23.6465920492117
3,8,3.30063,0.64786,3.66392,0.586500525594935,90.6817247916649
4,47,3.40558,0.60905,2.98016,0.638694605947636,42.2157386227949
5,169,5.11233,0.440100000000001,1.34953,1.85663195232465,84.9330978555769
6,51,5.92255,0.807960000000001,1.01416,2.1996022443732,3.78028050043617
7,118,3.11035,0.58254,3.45149,1.86927246502097,23.9886013213895
8,6,5.31491,0.72653,1.63196,5.3736208320335,80.8447195188122
9,36,2.42825,0.42778,3.33903,4.63734391049669,83.0124530590085
10,53,4.46794,0.40817,1.37282,2.4173059262441,6.48334773908458
11,315,5.9283,0.821110000000004,1.01128,2.95012239015584,13.7781448758792
12,115,5.32621,0.286710000000001,1.39888,2.65923147879016,131.128268202111
13,416,3.93464999999999,0.808100000000001,1.65824,3.45010370757681,73.4984853445723
14,373,5.41878,0.462410000000002,1.33364,4.98834864953228,93.2863824181156
15,79,3.2918,0.45256,3.5412,7.15875681270645,16.4047581455689
16,122,5.06374,0.65705,0.67596,4.89859839289534,1.66521715951017
17,59,2.5478,0.556800000000001,3.49435,5.01975433586938,129.866401025753
18,31,4.24258,0.24767,1.70312,9.58612016629335,57.8959540309349
19,76,0.352740000000001,0.732159999999999,6.21585,7.8121225795263,82.7754671348549
20,31,5.92741,0.82297,1.01105,9.88796239490416,17.9239294230254
21,85,5.91558,0.721,6.27919,9.46669308878272,74.0108564778822
22,196,3.37067,0.726210000000004,2.32145,4.77452515277999,116.98380645442
23,175,4.17395,0.718890000000001,2.84769,7.22559119048387,36.1556601199212
24,1489,1.11904,0.553319999999982,4.83921,9.86729644310383,103.03900967208
25,158,4.61791,0.766989999999997,1.65846,12.4661810427035,79.608197559722
26,45,5.91567,0.7233,6.28301,15.4214241498482,82.6054469496003
27,200,2.80942,0.671230000000004,3.22888,11.2699865495277,2.82779451175143
28,908,5.55483,0.742720000000013,1.17426000000001,9.74847147147349,27.6665732788538
29,27,6.0062,0.73149,0.90836,16.4125696793047,36.0394298312928
30,22,4.91329,0.78166,1.37607,18.5490518927532,23.2406238927278
31,28,2.71707,0.39779,3.35021,19.7815364874413,112.846433420707
32,69,0.68171,0.603409999999999,5.35419,19.9797042913554,27.2300961263793
33,13,3.42437,0.70317,2.0927,21.9650623751287,120.804593215982
34,5,6.1023,0.56203,5.80295,22.9999590102977,121.042400554178
35,46,2.69786,0.16323,4.32907,20.6323799774495,89.5728356746692
36,271,3.58438,0.658179999999998,3.09107,13.9142375166443,16.8966032514776
37,11,3.41963,0.69967,2.09418,23.91988152935,120.794641381119
38,921,4.91292,0.782970000000003,1.38328,18.434553148276,10.875779365364
39,62,3.57994,0.66401,3.09688,23.1610065119972,1.0142446906163
40,2423,1.86624999999999,0.650740000000017,4.95207999999999,12.2818051869497,52.2437509256225
41,46,6.08809,0.56858,5.81135,25.7798187218552,121.809887750404
42,884,4.17318,0.718750000000015,2.84849,15.1716142588876,70.2784898922283
43,1070,5.31518,0.282810000000002,1.40799000000001,12.9327809145047,125.592074091364
44,188,3.38037,0.70327,2.31684,20.8726091035491,130.051158435183
45,297,4.2547,0.244000000000002,1.69374,24.3921636068439,54.183513057074
46,25,1.16161,0.52983,4.53284,28.3954628698328,116.515112665927
47,380,1.92242,0.172570000000003,4.40467,22.7217752502092,30.9130154900831
48,35,4.1672,0.7147,2.85683,26.9304190107054,43.3540646859918
49,14,5.86809,0.64615,0.54477,28.9795091872169,69.8305042563795
50,1081,5.42382,0.46815000000001,1.32801,21.5689852531742,107.373460297885
51,30,0.93136,0.97355,5.79066,28.7506094776698,123.555754747695
52,137,4.2599,0.243310000000001,1.68631,28.4099065834504,56.5037583466728
53,15,2.33412225226663,0.614878918281586,4.17403715938761,30.0985551938666,70.0982168198923
54,48,3.83687,0.52274,2.1466,31.5874911116431,104.5948258705
55,53,1.88334,0.17507,4.44584,30.309673721853,34.5834223358637
56,38,2.40609,0.938989999999999,3.93303,30.9457337132425,132.645148240251
57,49,4.43195,0.691770000000001,1.10708,35.959942991709,75.7381150722062
58,5,1.86927,0.65507,4.94672,38.8110789840062,31.6882734262363
59,404,0.397059999999997,0.727360000000006,5.65842,33.6926704465542,106.000530470142
60,108,2.70448,0.16234,4.32231,32.2541245176871,101.241603508602
61,415,5.86627,0.641809999999994,0.548219999999997,36.45929906958,71.3090276772306
62,31,5.96284,0.644310000000001,0.55275,42.3730608328627,32.1570547952926
63,28,2.71109,0.15761,4.31182,42.1191990703853,75.3926778540693
64,7,4.80852,0.34055,1.63041,44.5325479776439,71.1549389603616
65,14,3.10130175340421,0.569127584835772,2.66786629144135,43.9544020458399,74.3051442185982
66,47,2.69888,0.58114,3.1747,44.4113651331578,36.1144562553514
67,239,3.4085,0.604140000000001,2.97648,41.7491101298188,62.0218470146317
68,824,4.16946000000001,0.717170000000008,2.85193000000001,34.5288372855332,37.0981391343085
69,1496,1.86272,0.651459999999989,4.95796,33.9357321917656,51.9146280760002
70,45,3.16035,0.75931,3.78772,46.218005738933,67.7984162944643
71,10,2.66365,0.16661,4.36023,46.2203996150603,71.9193752559429
72,34,4.95442,0.35918,1.60582,46.1915629806373,77.1423079709241
73,55,1.76281,0.38667,4.07175,47.861538140877,51.5055802140694
74,28,3.55508,0.68385,2.99957,50.8586096585519,0.776972918976188
75,114,1.39729,0.742369999999999,4.91653,48.6484314964931,2.60392780901792
76,144,3.55652,0.685440000000002,2.99947,44.36259295278,2.95858607595679
77,370,0.496390000000004,0.644249999999999,5.68325,44.6420727023387,9.92014679433757
78,1527,3.13624999999999,0.212999999999997,2.43275999999999,35.0819669840443,10.983378434679
79,384,0.487499999999998,0.672059999999998,5.69381,38.8108172461462,21.2358062673153
