Node,GrainSize,phi1,Phi,phi2,x,y
1,5,5.69558,0.4882,1.31123,0.0268393205082693,59.0382485412462
2,30,5.82673,0.67454,0.344810000000001,0.229007376761095,16.6488102606821
3,7,3.91487,0.60961,2.00783,0.361277269362987,57.2460077426139
4,23,1.14496,0.38471,4.51496,0.155668318946781,118.072098849676
5,54,3.86866,0.466229999999999,3.08093,0.666232023791183,66.7655208904651
6,72,2.88809,0.684159999999999,4.10973,0.576928468158204,139.175673742875
7,130,1.54973,0.657010000000002,4.9847,0.825781098829947,26.4822664815149
8,34,3.1605,0.46568,3.23006,1.08302905230953,113.884867475187
9,162,4.71326,0.476420000000001,1.8264,1.15310373899567,123.919229747258
10,45,1.41233,0.41315,4.9573,1.38179545258417,81.6315044984815
11,35,2.89257,0.68473,4.10511,3.3047855269234,142.120053868738
12,178,3.98048,0.224030000000001,1.67485,1.71685131786802,33.226954002044
13,78,4.90261,0.4043,1.68079,2.19438766299614,71.2196555372081
14,55,5.14097,0.74703,0.53434,1.9761327493169,149.29848080016
15,64,5.23875,0.43122,0.773619999999999,2.48343205741979,12.7965570878304
16,27,2.08107,0.80484,3.9282,3.43646474380194,14.9612832205606
17,40,5.48819,0.48981,1.57831,4.19369276676182,74.0645141950206
18,237,1.14675,0.384980000000001,4.51007,3.67157334756831,124.887099492645
19,84,5.24083,0.4304,0.770189999999999,3.78273580960657,17.5483409522128
20,154,6.20603,0.748170000000004,0.493919999999999,3.09132884481503,77.7100352555051
21,34,2.61048,0.4047,3.65666,4.82027301200343,96.4921892757599
22,6,4.05935,0.92471,2.22751,7.43203439826239,18.3982915484751
23,595,1.54876,0.657189999999994,4.98528,3.83777661356487,38.0151512981766
24,158,4.81579,0.696779999999996,1.1058,3.22212008735509,111.326347065633
25,108,0.84952,0.674550000000001,6.1982,6.21704513354142,99.2861134979866
26,237,2.16084,0.415609999999999,4.30543,2.97791727239755,3.76911687167501
27,222,4.00334,0.222400000000001,1.65127,6.58659608300179,38.3109075932323
28,67,1.41911,0.41395,4.94943,5.4572658899254,94.3808724581462
29,31,4.83491,0.700830000000001,1.23556,8.22354948394511,139.258478919816
30,5,2.61998,0.40632,3.64583,10.0295005075796,91.8121365534895
31,73,5.73154,0.706779999999999,0.13829,9.25890464182203,98.1379030312771
32,195,1.54761,0.657119999999998,4.98629,7.76612723440679,49.2618973022016
33,537,3.27981000000001,0.644349999999994,2.58239,5.07346095478026,87.6602403930042
34,107,2.44971,0.10318,3.84617,7.9898382897366,148.96711498975
35,65,6.19612,0.51839,5.78986,9.69299295769957,43.4063622532923
36,244,4.02797,0.631350000000001,1.65083,7.53029649185377,5.61275799914858
37,82,2.14316,0.41826,4.32716,10.1955818633145,7.40394565754874
38,464,0.0672900000000045,0.562570000000008,0.571019999999998,6.87053399869974,141.970919721352
39,38,1.0237,0.2032,5.74835,12.0372806821675,62.2371214204454
40,46,5.73249,0.70846,0.13633,12.7182606371871,98.5045732994048
41,8,3.88467,0.66579,2.05113,13.1202886148298,133.496733006428
42,152,0.22944,0.61916,5.82228,9.02959458921077,134.303227974569
43,8,5.56198,0.99046,0.763160000000001,13.4250193331803,4.62098901217813
44,520,3.16008,0.469919999999993,3.2317,6.5329072685302,106.288947430746
45,432,1.54531,0.656160000000008,4.98752,11.1400725311,34.7777654582689
46,32,3.55664,0.20264,2.27747,13.1289437117629,86.9246774908385
47,34,3.52383,0.86102,2.60237,11.373939091978,56.8112570926763
48,44,0.13736,0.149,0.47836,15.027338898695,134.723717503807
49,24,0.14539,0.684900000000001,5.76589,13.5134057461577,21.0736281645493
50,33,0.23042,0.62222,5.82408,15.8877402219663,131.339644889414
51,362,0.842309999999999,0.675319999999995,6.20492999999999,14.7119450339123,100.323711488982
52,338,3.03161,0.16344,3.82578,14.4827372357491,22.1315046227242
53,171,5.15129,0.309549999999998,1.14538,16.0014169992496,112.087568994785
54,784,4.85581999999999,0.677140000000013,0.939120000000002,9.40907194291615,64.3356934295953
55,953,4.71793,0.478150000000004,1.82244,12.328621032419,123.468208810092
56,287,2.10231,0.811770000000002,3.5407,12.2508824821671,14.7198781785167
57,83,5.72806,0.70602,0.139430000000001,20.0334973070863,100.33366017003
58,65,0.84268,0.678480000000001,6.2059,20.2395916092613,116.252356873147
