Node,GrainSize,phi1,Phi,phi2,x,y
1,5,4.41231,0.63473,2.1425,-0.0684363162566729,24.8882179058199
2,5,1.79554,0.73388,4.78428,-0.0159303206945574,111.948491944248
3,6,1.02508,0.38762,4.99772,0.0931750301001409,22.6275184538577
4,5,5.83217,0.51346,6.25331,0.294561445729541,34.7103799366543
5,33,1.31396,0.74143,5.48717,0.495539457350648,189.825134088523
6,37,2.45601,0.66941,4.03783,0.948438309955942,104.956496251289
7,23,1.42577,0.07823,4.30015,0.653518054092485,140.123121249962
8,49,3.8671,0.742699999999999,3.00706,1.00106087316835,2.20462197431433
9,26,5.55273,0.36393,0.399610000000001,0.990768540887826,108.91137126251
10,60,2.01588,0.25809,4.1207,1.70581721001158,6.00295703789376
11,28,3.86221,0.74043,3.01386,1.79012664513635,8.64126299055648
12,5,4.35083,0.58249,2.40163,4.14264131959969,4.91313195719541
13,80,4.30373,0.26148,1.27401,1.86405039521828,114.458477238317
14,237,0.89635,0.901599999999997,5.3115,1.4721866690381,177.573675858393
15,63,6.19361,0.12618,0.61068,3.1496393419341,184.708837960735
16,47,5.70092,0.24224,0.0864900000000013,2.80679025813923,190.299541749335
17,165,3.86247,0.758960000000001,3.01288,2.06249560125507,15.4534838873044
18,45,2.01366,0.25981,4.12285,3.01392562694036,9.9347492457655
19,124,6.143,0.12402,0.659439999999999,2.02653373850862,165.116842639636
20,201,5.79159,0.577840000000003,0.647980000000001,1.8825592752556,55.6768008410222
21,146,1.39609,0.592359999999999,5.58445,4.01505432426261,105.679673496604
22,85,5.71503,0.793200000000002,0.350439999999999,4.80709222769399,1.84922591647455
23,34,0.4998,0.31471,5.67661,5.45025187740341,6.31529720959944
24,7,4.34388,0.5805,2.40915,6.48166029053287,7.86973071055887
25,7,0.50139,0.31852,5.67693,6.62986978022965,9.10500451273633
26,356,4.28107,0.724970000000007,1.97029,2.78139852739717,41.3775985580333
27,33,3.12158,0.2881,3.91764,7.67405536576005,90.8009169527721
28,22,3.83497,0.62971,1.68297,7.26595382229172,164.763457515148
29,492,5.26587,0.604199999999998,1.57108,4.06893992709253,27.2047136740255
30,576,3.22112,0.715219999999996,2.65024999999999,3.41523773254678,153.711698548057
31,107,0.658610000000002,0.942039999999997,5.68146,6.19028789619227,183.855190254144
32,75,0.52275,0.35038,0.207450000000001,7.17709614044678,59.0595145696854
33,7,3.75317,0.79586,1.86765,9.9984405751293,164.725502476882
34,85,2.06278,0.625360000000002,4.40502,7.20257024161294,190.526476014214
35,217,1.03218,0.382059999999999,4.98971,8.75479130299699,24.0198636342064
36,60,1.48423,0.773669999999999,4.79294,9.96369746970599,91.4039060087969
37,5,3.7363,0.78808,1.88541,12.1141496592873,165.501071645191
38,8,3.42673,0.69908,2.24457,12.3235509570116,191.746087759091
39,140,5.27051,0.607480000000002,1.57002,11.6068195025716,23.3797881784966
40,58,5.54707,0.368479999999999,0.400660000000002,11.1052168592569,120.43468382964
41,974,4.35997,0.400759999999986,1.85719,5.37757340637542,128.538545340255
42,50,1.02569,0.38497,4.99675,13.560110085601,22.3257813439955
43,36,4.27726,0.7218,1.97401,13.4148651519499,39.753815057117
44,36,3.62951,0.27268,2.77333,12.7461302848961,163.4231928642
45,39,4.12347,0.62198,2.40739,14.1423168563209,165.817911222588
46,111,0.193440000000003,0.556419999999999,5.38896,8.51771120839969,179.126622332926
47,567,0.610139999999994,0.570109999999996,5.13762000000001,9.22203042924498,151.514495674776
48,228,5.77482,0.404979999999998,1.02576,10.8995800047285,185.571194960348
49,419,0.180210000000004,0.558219999999994,5.40246000000001,9.87768990706112,170.686197890933
50,190,2.39346,0.398809999999998,4.21298,9.26695276127827,176.239510739923
51,121,0.917990000000001,0.456609999999999,5.96954,14.2717448943729,134.172646441589
52,75,4.71419,0.582180000000001,1.00807,13.37592489253,137.601960491901
53,52,5.26602,0.60438,1.57061,15.5500036125154,22.1500909956819
54,689,2.43494,0.665620000000002,4.05221,6.46391649320153,63.9087254358254
55,21,2.54497,0.80093,3.77457,15.6569003172363,47.8343989049731
56,5,5.31502,0.59843,0.507630000000001,17.5982778657646,135.843681267188
57,151,2.92400843556083,0.835777212289182,3.8722119938495,15.3972833288369,185.723231066876
58,47,5.54318,0.60123,0.80104,16.8375602702539,14.7986034788944
59,39,1.796,0.720870000000001,4.98574,18.8965883516771,137.787357485864
60,38,5.45442,0.78908,0.397360000000001,17.7992397077371,174.686652560207
61,27,1.62522,0.57994,4.94329,20.6595413925262,15.0792089264652
62,351,5.79744,0.571230000000002,0.642760000000003,9.77555969354989,68.8204563597636
63,637,3.21801,0.713690000000002,2.65429000000001,15.3419426044106,146.725289835191
64,537,3.68006999999999,0.815300000000003,1.97214,14.1457049633677,4.15613442228953
65,426,1.97843,0.336120000000006,5.10063,18.5364182260315,161.947472691491
66,55,2.54104,0.80073,3.77511,20.6063737163856,23.555865320936
67,314,3.23228,0.718820000000001,2.7789,13.1764295825199,54.0565409714156
68,733,2.4372,0.659640000000009,4.05157,12.4142684949925,71.9966325467144
69,988,5.5205,0.365200000000011,0.432510000000007,13.7651459879477,100.115213019422
70,667,2.37689,0.627310000000004,3.93465,15.9440123744675,13.027648692946
71,5,2.53065,0.88582,4.04987,25.9665124401061,58.5189639231943
72,146,3.10953,0.288900000000001,3.93008,21.3993334214853,93.3973840045144
73,318,4.23739,0.878690000000009,2.1928,15.7328609544424,107.475566311597
74,36,2.17103,0.18358,4.77249,23.2824492516222,142.414816984438
75,55,4.00089,0.694369999999999,2.69776,25.3283537110303,127.212778751327
76,37,4.28827,0.72389,1.95882,27.256366515349,26.076695655363
77,31,6.06164,0.37542,0.474780000000001,27.768168573211,59.064823558269
78,555,5.54155000000001,0.370240000000002,0.409509999999994,18.3334067480187,111.98132357329
79,84,5.5473,0.37556,0.40539,26.1815341052872,118.70644448929
80,778,3.62401000000001,0.659969999999999,3.12967,18.6124560830327,120.126387231956
81,34,4.00523,0.69242,2.69756,27.6649487524697,134.501864334547
82,304,2.42848,0.662610000000002,4.05917,23.5417317871834,82.2124888533926
83,493,5.54717,0.368710000000003,0.403579999999999,21.582016162752,130.788184004088
84,28,5.56097,0.36733,0.398820000000001,30.2104406130374,122.767507576032
85,38,4.18885,0.85985,2.37732,32.0942435592718,78.4368769803544
86,428,5.79903,0.574889999999999,0.641220000000002,26.6678562233687,88.1229719278513
87,1800,5.79628999999999,0.578030000000002,0.64236000000001,15.7349591942415,79.8205223713953
88,37,4.14263,0.02364,1.458,32.2970508444931,85.860370418835
89,852,4.1217,0.631830000000016,2.40251,25.8701130529897,166.863985695673
90,34,5.42178,0.14769,0.4579,33.8691640972021,16.7766376405021
91,296,2.79156,0.25262,2.73308,32.7018935290642,75.349034162246
92,25,2.41574,0.61884,4.25824,34.2698916246854,88.8728040605805
93,54,0.355970000000001,0.786829999999999,5.58702,28.9698094053757,151.122493175579
94,720,1.38311,0.598020000000008,5.59796000000001,31.6758320275057,117.758504899336
95,1078,2.43611999999999,0.164229999999997,3.57623000000002,25.2747401325488,184.577404220103
96,68,4.29467,0.728810000000001,1.95002,35.381659666155,41.5600056263029
97,83,5.58147,0.364570000000001,0.369230000000001,34.8696796011395,113.453976536994
98,54,5.03698,0.296810000000001,1.4235,34.3291983701046,134.583458676486
99,43,4.7925,0.717910000000001,2.19168,35.2877496228617,185.365893392131
100,38,0.98423,0.84711,5.60243,34.2685415981759,191.508096217337
101,3206,0.727000000000006,0.132449999999989,6.18352,22.310694388992,39.3643195179281
102,36,2.42802,0.16698,3.58611,36.9062993491714,185.857058347221
103,255,1.5295,0.729340000000001,5.31425,34.6326150324734,18.6116072275926
104,6,4.57044,0.78417,1.77302,38.2490238631003,168.240557153735
105,186,0.40799,0.650890000000001,6.1834,33.7895790783079,173.671797186069
106,376,4.29274,0.723510000000004,1.95577,34.0419188541353,56.7414891617393
107,134,1.37274,0.607810000000001,5.60922,37.1757837998637,112.152852255174
108,45,4.56715,0.78286,1.77306,37.0164584801659,171.424706670066
109,60,3.84007,0.5428,1.67979,35.4704036325451,106.489871886443
110,37,2.41439,0.61574,4.25737,39.4435670102005,90.1240346599267
111,121,2.31277,0.838370000000001,4.4083,36.5331997700302,92.6137883555672
112,70,5.40348,0.674250000000001,1.23323,34.8817869331913,104.767145381668
113,31,5.56589,0.36788,0.38598,40.0024178791767,111.385246385723
114,94,5.39098,0.663329999999999,1.25056,34.9807682404595,101.053187260087
115,49,4.61503,0.303290000000001,1.24081,36.9144256687774,176.220898677946
116,141,0.416570000000001,0.653280000000001,6.17609,36.7816685860128,178.924639438291
117,100,5.44037,0.15086,0.43744,39.0559451707835,17.5527285385816
118,107,0.40747,0.654040000000001,6.18664,38.5767689336512,170.201101386378
119,8,5.39206,0.67412,1.24422,41.5877311157982,95.0757636177799
