Node,GrainSize,phi1,Phi,phi2,x,y
1,5,3.9235,0.48435,1.84051,0.0389180692825741,57.8351292592479
2,6,5.78976,0.66466,0.497910000000001,0.181987820362895,123.11906967094
3,8,3.38197,0.45336,2.8546,0.310063771644052,59.1658957643004
4,45,5.43725,0.36902,1.41037,0.516788242022769,35.337187389213
5,26,3.30935,0.48732,2.85062,0.638942447167932,18.3945820536255
6,73,5.71973,0.591110000000001,1.12391,0.863217725281786,50.0273131778106
7,51,4.35695,0.29128,1.76996,0.971382229145098,73.7844198242509
8,109,3.70638,0.58781,2.04908,0.934179356515099,149.011018092215
9,61,4.06425,0.660159999999999,2.04419,1.58510138781366,25.1381530146784
10,84,1.72542,0.45301,4.94386,1.90990247381396,1.82298920953434
11,39,5.3833,0.56776,0.324260000000001,4.39181526841812,81.0390202472407
12,25,5.776,0.46441,6.14027,2.97349059238068,27.1075293988192
13,93,4.06439,0.659719999999998,2.04453,2.57872953191181,29.6632426889594
14,121,2.62957,0.247159999999999,3.56912,2.51683222851424,44.2978920422908
15,164,5.55617,0.984000000000004,0.778030000000001,2.37764535993452,128.323924971143
16,170,4.16757,0.791799999999997,2.74139,2.63759041558556,139.087898150957
17,139,0.887599999999999,0.838999999999998,5.21357,2.28658862261662,107.373023783864
18,64,2.8285,0.30454,3.20977,5.67645697139644,31.5525778314217
19,314,0.84012,0.560719999999998,5.96416999999999,3.31668242778858,81.1042926515232
20,38,3.38739,0.45533,2.85028,5.32437033805605,106.958033031155
21,93,5.50276,0.620890000000001,0.72917,3.04649996983023,134.127142441509
22,26,4.1964,0.37968,2.44791,6.42580772398966,41.8374084952515
23,46,0.80943,0.503,6.00258,5.68964471725492,19.5861622540222
24,40,0.88647,0.84064,5.21811,6.06155598991351,106.34414536155
25,60,4.13941,0.81352,2.2837,8.17915733971512,181.48751992083
26,194,2.11236,0.858579999999996,4.27807,5.38398951667037,22.7013160607649
27,26,3.3793,0.45456,2.85482,8.50808383465423,46.5753339930892
28,515,2.14597,0.648370000000006,4.32919,4.29853784264968,157.899645704656
29,186,5.80561,0.749629999999998,0.0613900000000012,4.96137343066686,39.1727686742113
30,314,4.36522,0.29166,1.7614,5.24464284471954,89.7169655607724
31,50,4.19655,0.38155,2.44509,7.43820344426575,37.0558392657387
32,5,3.38193,0.45312,2.85764,12.078378292247,91.1125499498391
33,300,3.53187,0.634880000000005,2.63641,4.992969444272,5.09331609276633
34,108,5.80702,0.750220000000001,0.0593499999999993,7.70187608425648,35.317179202568
35,28,6.28299,0.661959999999999,5.88169,12.0120063564762,89.1785808629123
36,33,3.38481,0.4524,2.84902,12.1804826948456,110.215034904229
37,96,3.53173,0.635200000000001,2.63774,10.1027566509873,14.7978251838402
38,39,0.887909999999999,0.84242,5.20477,12.4247299827236,93.6140090234112
39,570,2.64966,0.433870000000001,3.66082,5.92149921602044,115.72669077277
40,493,2.90196,0.510880000000007,2.86659,8.6942723189343,146.977545443746
41,48,1.72405,0.45205,4.94762,12.2728373137847,14.9036409793786
42,82,0.564209999999999,0.399599999999999,4.99552,13.4900372540127,107.502957599512
43,279,1.13782,0.668710000000003,4.47064,11.9407554117973,26.3452514261408
44,37,6.17777,0.51415,6.00756,15.4369551382103,10.2513390506896
45,119,3.53429,0.633870000000001,2.63559,12.8595238092257,17.0611662178007
46,8,2.27911,0.59043,4.31746,17.842741378175,12.296104838778
47,74,5.91026,0.603069999999999,0.12495,16.0796790186066,23.4910404593476
48,35,1.29309,0.5133,4.56596,17.0597375576943,166.591241906598
49,71,1.68185,0.15683,4.11839,13.6291716836865,30.8354655323082
50,44,4.22239,0.658789999999999,2.61746,12.2201029256536,64.9962844203528
51,5,0.82535,0.87468,5.69967,18.7903304270416,29.6135966280316
52,133,2.36317,0.459929999999999,3.17443,16.9915495895876,111.10649398022
53,39,1.62708,0.53191,4.49721,16.6218417588152,0.433123145903813
54,9,3.89814,0.60204,1.96097,19.1502835220471,11.8622922588102
55,95,0.733389999999999,0.923100000000001,5.64558,13.9575188719007,32.5973902688262
56,8,3.52067,0.52041,3.38007,20.8335083838321,0.305409977144391
57,214,1.67625,0.158350000000001,4.12479,17.4325550849038,35.4311317742946
58,770,1.73938862583843,0.492122116671716,4.93703087633311,11.7014882647337,8.55432436079042
59,61,4.22454,0.65919,2.61301,19.2728942199026,39.1047694789156
60,287,4.16458000000001,0.825990000000005,2.45257,17.782705384547,161.289006254307
61,358,1.13654,0.668259999999995,4.47274,19.4586314955028,20.9093542479007
62,97,3.9653,0.72054,2.67556,22.0776123844617,110.819361092687
63,33,5.73353,0.2932,0.18106,24.5972960338096,14.7448566600467
64,83,0.840319999999999,0.84199,5.26903,23.0381718877552,91.8037764827701
65,145,5.79119,0.39432,1.19925,23.716841795546,28.4419773922204
66,47,5.93558,0.324649999999999,6.07547,24.9569822554335,33.618727105345
67,425,4.22342,0.662759999999999,2.61622,13.416803155821,73.7892521322351
68,123,4.42354,0.39532,1.45162,26.5011139805024,129.075728856226
69,231,0.39456,0.730470000000001,5.60617,13.8773404334901,175.498549063977
70,389,0.394070000000001,0.734709999999996,5.60566,12.4461850078544,188.028211598688
71,1144,5.93173,0.660320000000004,0.392190000000003,14.0239926547453,169.311087318805
72,7,5.23088,0.58378,0.500730000000001,29.5000000000004,189.175275517808
73,335,2.20284,0.562620000000002,4.39157,25.6253800325979,9.07951652174475
74,229,5.91077,0.603280000000004,0.125829999999999,25.9265139967275,20.5559476147122
75,53,1.29385,0.51409,4.56614,29.5638443024322,169.988380272299
76,1169,2.47961999999999,0.190519999999999,4.50942000000001,15.8094503933479,181.589507544627
77,46,1.54164,0.70568,4.37551,29.4828958322391,114.58166940209
78,48,1.2124,0.69779,4.359,30.7795290220941,23.6078121768705
79,21,1.93219,0.76807,4.64395,31.1358699460917,119.809037218253
80,147,2.64953,0.380360000000001,3.38575,27.1184545516634,1.5594873967031
81,166,2.95809263844705,0.663054546638821,4.10564558411315,29.5620290277306,12.8547778524943
82,70,4.42821,0.393960000000001,1.44802,32.2271126692176,129.208923708877
83,29,5.36941,0.81691,0.58154,31.8609351337147,180.13627264418
84,674,5.3387,0.831409999999994,0.682370000000004,23.4889284827441,155.905652961897
85,412,3.0338,0.565260000000002,3.73802,23.1866105429558,116.456262370796
86,663,0.450220000000001,0.806039999999993,5.16516000000001,22.0348253477933,146.725719091029
87,140,1.94305,0.40798,4.12403,28.9455492786716,162.603956535735
88,181,0.449349999999997,0.805139999999998,5.16291,23.1793625944148,138.582549574133
89,104,3.56012,0.0862799999999999,2.9934,32.5864044398894,177.116578900804
90,1256,0.254670000000005,0.297719999999997,5.56173,17.666332110773,124.421239197563
91,54,4.81071,0.23782,0.98796,36.6419072308653,65.4458152955244
92,94,0.78642,0.818979999999999,5.83827,34.5497136491393,151.415489196586
93,102,2.42863,0.533750000000002,4.1213,35.3241681623944,166.70093764417
94,31,5.96196,0.32031,6.04963,35.8816952063581,20.7145897310415
95,40,5.25483,0.31721,0.683329999999999,37.1908578481825,164.039766832015
96,126,0.872539999999999,0.844390000000002,5.22968,36.0140859686903,115.018102410288
97,6,2.38446,0.86749,3.49383,40.3186958389952,162.051757981333
98,93,3.57262,0.650969999999999,2.6951,37.6589191974703,125.367477724182
99,87,4.65527,0.49904,1.80051,38.2068945765513,148.331851972188
100,1753,1.86215999999999,0.479670000000001,4.88177999999999,28.5237685447346,135.514235435752
101,416,4.82031,0.0233799999999999,1.15659,39.4176487994736,155.416481161396
102,78,2.33306,0.581609999999999,4.47867,40.8771509540041,178.002072537193
103,7,2.42512,0.11201,3.98604,46.4456347699333,147.264003105085
104,177,5.49884,0.302799999999999,0.393920000000001,44.5106026084639,160.78016107109
105,1746,3.98510999999998,0.677849999999984,2.27409000000002,36.7193097428455,33.5955134075485
106,133,4.22476,0.658219999999998,2.61211,42.9794052928946,60.214508635646
107,163,2.32956,0.583660000000001,4.48376,38.7737876563652,188.689795593551
108,1022,4.3203,0.739709999999991,2.02693,38.5758539804316,11.5040854517081
109,184,0.56046,0.55753,5.92789,43.2519552839842,4.2601124316735
110,5,2.48032,0.11795,3.93197,50.3850192272042,143.898620815689
111,5,3.88997,0.88758,2.70068,50.2681506721373,189.435106402332
112,92,0.69104,0.813420000000001,5.03202,47.1398689832812,145.635021086297
113,227,4.3206,0.740990000000004,2.0286,47.7717722889323,3.23239056443969
114,76,4.22462,0.65666,2.61141,47.8961033336413,56.3333858903966
115,5,3.34519,0.52108,3.20793,53.0489067895541,4.57324200902867
116,33,2.70325,0.787289999999999,4.21701,49.7684113925155,15.6785612433112
117,592,5.3506438287515,0.833191478246632,0.562624332305836,39.1122379932351,172.876512675815
118,678,0.697060000000009,0.608309999999998,5.00136,41.8965842674461,183.671182300176
119,10,5.52617,0.31136,0.36814,54.6954893184281,146.923086259683
120,7,5.73739,0.53329,6.20634,54.8693588044543,184.382116414918
121,67,5.83735,0.55951,0.53755,55.2414352201405,181.605219200199
122,52,1.51337,0.600569999999999,5.22744,55.6147408526069,96.2045994103495
123,204,0.369720000000001,0.545000000000003,6.24282,46.7904247142504,117.077756029562
124,6,2.1672,0.82478,3.61558,57.1657712645305,179.262926421228
125,109,1.54531,0.451260000000002,4.86927,54.2131213614781,187.796192284935
126,174,5.5024,0.30331,0.389039999999999,56.8515433697229,160.095204789239
127,855,1.51295000000001,0.603680000000018,5.22508,44.5375717754093,94.7477858997685
128,297,2.01358,0.45731,4.22798,56.508571874956,105.605514867391
129,21,3.73483,0.65753,3.30506,60.2242547568466,109.494778570865
130,1527,3.38224000000001,0.453099999999995,2.85398999999999,46.4772748386054,104.414442471622
131,29,5.21193,0.651860000000001,1.41261,59.3160800279982,111.373676447174
132,204,5.12961,0.38377,0.471980000000003,60.0858574245194,98.7583352213984
133,81,0.66697,0.79562,5.65864,60.1065872601439,181.946568843954
134,9,5.40855065939233,0.359741089817969,1.4108731298241,63.0263287939098,182.472058756073
135,7,4.0409,1.04099,2.44553,62.6676142879716,184.562650122402
136,37,0.95421,0.73508,5.42622,61.884619892636,88.0242930019543
137,26,0.20416,0.587780000000001,0.24455,61.4148592703468,93.7188847310618
138,8,4.33114,0.39652,1.71647,63.9879929640128,145.751987023591
139,86,1.85781,0.481330000000002,4.88864,63.9221153976085,126.988376530637
