Node,GrainSize,phi1,Phi,phi2,x,y
1,5,3.34476,0.47803,3.48889,-0.0652058095701796,31.984037961289
2,34,5.68066,0.89613,0.67586,0.275117573412296,13.0358003552527
3,77,5.8933,0.803539999999999,1.06651,0.521416916769716,35.5556711010716
4,8,2.63824,0.46584,3.96236,0.520318771096825,51.5597135499811
5,41,3.42523,0.31352,3.37287,0.605716520992475,6.94766900005319
6,6,2.63413,0.46404,3.96423,1.18697280989232,49.9314443138904
7,31,1.97025,0.729789999999999,4.77684,0.720317234619096,95.8893589338937
8,25,0.64442,0.54576,5.91089,0.9465431252736,74.2866347729202
9,98,0.174379999999999,0.431709999999999,5.4246,1.26915613734044,48.0790100211982
10,64,0.88488,0.85716,5.94164,1.77902362820289,30.3882024159793
11,69,2.65189,0.46253,3.94443,1.75813859690158,44.2963388204875
12,85,1.96912,0.73624,4.77469,1.25728051186657,88.6432546964137
13,5,5.22177,0.56737,1.11075,4.38780263990038,34.0484033764283
14,232,0.782040000000003,0.854829999999997,4.99987,1.64854124579048,57.0933741944922
15,178,4.36575,0.747189999999997,2.05425,2.28386822253944,71.113519392382
16,29,0.78206,0.848140000000001,4.99743,3.23366503692849,65.417019960227
17,53,4.45324,0.816519999999999,2.25778,1.79513555204449,23.51755457123
18,184,5.76307,0.559789999999998,0.707069999999999,2.55813260867215,63.0613964963009
19,42,1.3443,0.0915600000000001,5.7144,5.11885509349309,71.7951859070565
20,68,2.22193,0.13267,4.26231,4.39459530147646,66.4068604663758
21,332,3.34752,0.499940000000002,3.48791,3.45661833506299,38.5195472397286
22,27,3.637,0.851,2.27949,7.35004538470658,91.2488578669669
23,129,4.4778581355116,0.65914519069623,1.42141935871995,7.45271435231682,68.8054521402976
24,73,2.30544,0.65614,3.33409,7.98756877925576,72.8486850846866
25,95,0.224250000000001,0.525619999999999,6.22029,9.05140012962414,36.3044544746602
26,1498,0.308849999999997,0.380520000000013,5.64598000000001,6.78446279433094,87.7847109430519
27,723,5.90247000000001,0.294670000000005,0.289799999999993,7.81387526297798,26.4063948373759
28,313,5.78538999999999,0.757719999999997,1.02564,10.642523784172,42.536292685323
29,1499,4.22926000000002,0.402779999999991,1.48484000000001,9.71500444984232,54.0997003176327
30,1297,1.23037999999999,0.623149999999997,4.84001000000001,8.06960129056484,6.85840637077676
31,303,4.20881,0.39959,1.50477,13.8407977526779,37.3757863241851
32,37,2.00117,0.11093,4.1931,17.5456831291226,41.5806634493029
33,497,3.75903,0.663360000000002,3.27767,13.6285178846578,31.0771170173139
34,86,2.31569,0.43374,4.6476,19.1184151698715,7.43532337249283
35,242,3.42933,0.776710000000001,2.87165,17.0748860525528,2.35598599856848
36,99,0.7341,0.806930000000001,4.79586,15.7738760896155,75.8505201554049
37,460,5.93165,0.499550000000003,6.17512,15.1711975333706,71.9856974978028
38,355,1.73433,0.49641,4.84539,21.9390455236801,38.0491627136029
39,134,4.03512,0.851090000000001,2.73151,22.4030729511483,43.1416050936069
40,33,5.95475,0.51201,6.14774,25.23809136527,74.5645711764903
41,55,3.29342,0.727490000000001,3.08334,24.753629082509,78.7460437371264
42,712,3.86243,0.762630000000006,2.63028,24.4722929115617,6.23738724384116
43,257,1.17645,0.594309999999996,5.00405,24.757468068321,29.0001526934921
44,24,3.98974,0.77017,3.05433,29.1104340207364,88.7240091828121
45,68,4.23285,0.39748,1.48116,30.4379995752179,59.0224988178989
46,345,2.31741,0.432990000000002,4.64503,31.1630031361869,5.76850504128243
47,22,3.6312,0.79428,2.24534,37.0186014826065,1.6743404537953
48,177,3.86239,0.763029999999999,2.63104,35.1196102207279,5.5147391647892
49,2880,0.0901999999999865,0.436379999999957,0.331220000000005,21.4997176358427,18.6498539859448
50,32,4.45291,0.610079999999999,1.47601,36.6199254180194,25.7883701612729
51,27,2.84397,0.57636,2.87369,36.7049137254548,28.4625528349245
52,91,4.60819,0.53954,1.91374,35.4190340944394,30.0889163749084
53,1213,2.84684999999999,0.579639999999991,2.87036999999999,30.8084473123629,37.3392958597595
54,47,1.17045,0.58406,5.00589,34.2406224028208,45.8635363977663
55,60,2.84758,0.572600000000001,2.86593,35.4995919129587,46.9748115146312
56,3535,1.71231,0.492059999999956,4.86807,25.409770604326,59.1304197483926
57,1893,1.97153,0.725139999999999,4.77794999999999,19.8180800867937,81.6533053406392
58,464,3.29252,0.727619999999992,3.08306,28.8816048487455,82.7424089106316
59,1273,1.97145,0.732270000000024,4.77429000000001,31.8906958204546,88.7783728539516
