Node,GrainSize,phi1,Phi,phi2,x,y
1,5,3.30192,0.63669,2.42948,0.190319966728439,125.369788557758
2,7,2.45458,0.58009,3.62409,0.248670980928052,174.138348639769
3,9,0.75961,0.43333,6.06631,0.489197972422008,214.898511640508
4,5,0.35642,0.6333,5.73698,0.744591253073659,233.063234621577
5,44,5.65103,0.26256,1.07211,0.558362928850354,128.946970687616
6,13,5.15187,0.56255,1.72684,0.745170027125359,228.459912374573
7,37,0.88854,0.19963,5.90067,0.692476286381568,235.867589247997
8,33,3.65848,0.29221,2.25019,0.939887026481463,85.4194319810008
9,25,5.14663928165671,0.563387731507265,1.73474884960676,1.09560460526512,223.846535743596
10,27,5.86316,0.70364,0.37375,1.27456788862404,11.0207832843287
11,11,3.23109479090222,0.477705255070244,2.86384446659257,1.72812040278223,226.680357036371
12,75,5.4702,0.868339999999998,1.05961,1.41841658072796,217.474701331522
13,195,0.680550000000003,0.88125,5.52877,1.81478173702926,134.453299882106
14,118,5.66588,0.265830000000001,1.05724,1.85622317719918,170.668588208447
15,73,2.79101,0.548600000000001,3.2081,2.26743216989943,212.610818880447
16,123,3.65725,0.293009999999999,2.25036,3.00717118772511,124.746918376105
17,75,2.98419,0.432509999999999,3.40323,3.53860299310681,218.068010954175
18,27,0.89961,0.4358,4.82248,4.62686675095342,10.7319902738528
19,202,2.60973,0.683629999999997,4.19299,2.21894825547869,5.81804728354113
20,574,1.81875,0.506190000000008,4.30271,2.70845271172397,59.280536480464
21,495,4.39496,0.596359999999998,2.55151000000001,3.16630474250585,19.6506305656457
22,150,2.15514,0.819020000000001,4.20688,3.69591697425883,178.604196985354
23,157,2.55859,0.734720000000002,4.17817,5.11013338760651,29.7930729274354
24,123,5.09526,0.335119999999999,1.94703,7.44901736320069,59.1325379379142
25,69,2.53232,0.93723,3.881,6.3670136361319,123.012845136035
26,22,5.14826,0.68128,1.05504,6.35801233961057,146.632678358156
27,41,2.7949,0.554819999999999,3.21175,6.59451373646137,172.323949325723
28,236,5.46773,0.87051,1.061,5.7171516606447,222.538777717675
29,28,2.16125,0.42105,3.60345,8.04764873838198,9.52721844249324
30,288,0.825800000000002,0.555170000000005,5.69564,4.66069421350783,90.9701809111289
31,92,2.98636,0.432329999999999,3.40188,8.94067031305125,226.282876071837
32,247,1.30709,0.714999999999998,4.58087,8.28452156809348,128.506467969412
33,932,6.17317000000001,0.538370000000015,0.453149999999996,5.26153565421665,37.6074444271022
34,46,1.81899,0.43908,4.74155,10.9769021096272,36.6887015383366
35,69,1.73425,0.342550000000001,5.15418,10.508876761927,59.6705427692712
36,28,2.92444,0.742729999999999,2.62756,12.1192712270834,94.6777444861461
37,113,4.26356,0.688010000000001,2.19243,9.75321329463139,93.2090684533496
38,1494,2.46073,0.577559999999994,3.62177000000001,6.34205770060117,154.995073799403
39,361,0.35686,0.656520000000001,6.1892,8.45909523920086,3.4954193174294
40,288,0.35694,0.657310000000006,6.18774,9.94299097035081,15.4095578141954
41,32,3.86064,0.57486,2.31518,12.8468710976553,91.935482184261
42,643,0.826039999999997,0.557240000000007,5.69529,5.44150652593182,115.481081510639
43,150,4.58458,0.308689999999999,1.22396,12.0941580583252,21.7783639578059
44,5,1.40507,0.35045,5.37301,15.5358659632587,23.1158850907662
45,146,0.979209999999998,0.577339999999999,4.64327,12.8453512227621,226.733045993177
46,1039,2.33931999999999,0.704429999999997,3.46711000000001,7.35758472542008,103.3591781259
47,649,5.66222,0.266109999999999,1.06025,8.97959881323416,136.750759221169
48,10,2.98221,0.43681,3.39901,15.5140961485402,228.844571187701
49,68,2.76914,0.786000000000001,3.75858,12.9498621241557,72.1333628786304
50,66,3.6511,0.2968,2.26137,12.5390048301489,119.592747709943
51,8,0.67667,0.88362,5.52468,16.3748454902293,136.345836774261
52,1090,5.55269000000001,0.468039999999995,1.05096999999999,7.0042356721102,73.6110512170074
53,290,0.934199999999998,0.0526799999999998,4.90411,14.9314508146707,148.916929769943
54,151,4.35414,0.432919999999999,1.77512,12.2934670932165,207.734330389582
55,34,1.40225,0.34583,5.37647,18.4582107078773,24.2005774779314
56,24,4.85545,0.49772,0.96557,16.6077703460489,0.319533299126983
57,1068,3.8848,0.625280000000003,2.12408,9.60211144206707,236.443113600811
58,209,2.79413,0.553179999999998,3.20984,17.1747682109984,172.735447066511
59,57,2.42155,0.690619999999999,4.28353,21.1529937118729,239.784990841393
60,71,5.55228,0.46429,1.049,20.8230355778417,65.0399759209525
61,7,0.73618,0.43459,6.08154,23.8868324638764,218.713121203681
62,753,3.44076000000001,0.718189999999987,2.64887999999999,14.7298109350752,34.04217588331
63,879,0.950160000000005,0.672509999999989,4.88879,15.1253886538137,77.0315667643045
64,144,1.81818,0.442980000000001,4.74509,16.1611448468337,39.3284704355962
65,30,3.56353,0.3867,2.44572,22.2965744717902,114.39817015949
66,1123,4.36421999999999,0.428989999999999,1.76350000000001,17.7839509311771,214.976730141951
67,433,0.953770000000002,0.673020000000003,4.88586999999999,21.7093185478003,83.3289753537781
68,449,5.54675,0.466799999999994,1.05719,21.3309615305718,75.1032070625232
69,33,0.41954,0.888129999999999,5.38836,26.427415262319,61.0757931244075
70,46,1.72016,0.33637,5.17326,26.6475485216376,58.8777654530309
71,113,6.24647,0.44154,5.59618,27.366116350369,71.2660027558543
72,327,0.00184056287422063,0.499709150503162,0.670651057770102,20.0458466328316,118.623371284152
73,304,5.54331000000001,0.462890000000003,1.06151,25.7463284228424,86.2042531033091
74,955,1.44555,0.322450000000003,5.30745000000001,19.5182379299974,99.954589508815
75,149,3.8532,0.581050000000002,2.32663,22.661492840205,105.04526770112
76,99,3.58441296735473,0.359943069154809,2.39822896528125,19.1038503352531,121.678248828621
77,519,3.4393,0.717340000000002,2.65085,17.9549689578566,40.6717258269387
78,72,0.153530000000001,0.12367,0.58556,25.6852185698866,56.5075379479168
79,448,0.901850000000002,0.0528699999999997,4.93564,25.8836051386182,147.167205147044
80,8,4.77825,0.52466,1.03027,29.8942239064928,91.0891469737865
81,202,0.0265699999999998,0.47291,0.664899999999996,21.3304241559525,122.70388289986
82,9,3.80864,1.00997,2.20732,29.8886075811132,143.405100906806
83,154,1.9652,0.734759999999999,3.80297,21.4256775564785,1.21680522203582
84,356,2.79864,0.555240000000001,3.20885,16.170149242259,194.045830130955
85,38,0.993110000000001,1.0001,5.69038,30.3046325988255,88.83717504508
86,313,1.45134,0.320289999999998,5.30166,25.2035148965684,104.102418555659
87,42,2.15247,0.824769999999999,4.20634,29.9223633383739,170.88015542836
88,195,4.85925,0.510199999999997,0.960370000000001,21.4715534922435,3.2881739862054
89,127,3.86165,0.580869999999998,2.31287,27.2104607067094,104.548750467966
90,253,2.83546,0.510499999999998,3.7321,26.8050438114294,239.904717703544
91,129,1.96602,0.731769999999999,3.80038,21.9083929431437,4.83477873514981
92,437,0.0272200000000029,0.474310000000003,0.666900000000007,24.9397490027783,134.023536617199
93,76,0.82671,0.769739999999998,5.77642,30.7269847895887,63.9905862081487
94,746,3.57363,0.387919999999997,2.44076000000001,24.5046422789498,127.109864371925
95,45,1.73319,0.34484,5.15446,33.9249082030265,46.8625338998054
96,1099,1.81633,0.443330000000005,4.74611,22.1163851386766,43.2928171786236
97,1013,4.85544,0.502949999999997,0.964260000000002,23.3464368948637,9.64702084196616
98,1170,3.43966000000001,0.71863999999999,2.6507,26.0671332035419,49.6102875746329
99,152,4.82272,0.27541,1.75257,32.3114463452479,85.8489835252658
100,2191,0.746480000000021,0.434959999999977,6.07719999999998,16.4977343264691,203.009300154129
101,883,6.26387999999999,0.339980000000007,5.63947000000001,28.6026980262812,231.900942320351
102,673,0.99551000000001,1.01132000000002,5.6843,32.613046411138,74.8457052601165
103,20,0.0958000000000001,0.72754,0.0290599999999994,36.5137424149177,141.984535739355
104,366,0.12523,0.713160000000004,0.24498,27.5796415957925,14.7593898950371
105,116,0.13057,0.549039999999999,5.84741,33.9182709519056,51.0949511391625
106,366,4.82602,0.411759999999999,0.737210000000005,31.8245703205709,138.254970662352
107,230,5.231,0.649419999999999,0.520760000000003,35.8126695713907,203.063342514474
108,34,2.53897,1.02143,4.11669,37.4986796766326,31.4501546799201
109,1151,3.66410867338967,0.544263475048016,2.56112745673863,29.4695821899918,219.690391670948
110,367,1.96656,0.739319999999994,3.7999,33.9790353047176,24.8042057553283
111,76,6.17214,0.24531,0.20321,36.1346316674048,1.22027319918869
112,784,4.85508000000001,0.502759999999992,0.964819999999998,28.4189822442189,20.0017418069014
113,152,6.24859,0.43954,5.59064,38.2539289191598,79.759736247918
114,181,3.6585,0.67987,3.06277,36.800309395672,239.037259807783
115,67,0.13176,0.274,0.139060000000001,38.6330278248682,32.6965968388504
116,4391,0.753980000000008,0.440140000000016,6.06471999999999,19.5905222366914,177.729632959116
117,32,6.18431,0.24303,0.19266,39.2453997489885,3.71871487599549
118,1475,2.16794044248741,0.835362768548359,4.25238524691277,27.6932378193022,155.210219803653
119,671,4.52403000000001,0.510330000000009,1.9534,35.8547264781771,56.8691396387527
120,569,4.36357,0.428609999999998,1.76507,36.7442486703826,186.769327987368
121,128,3.87762126754978,0.662513279376771,1.79395843648004,39.5412183453949,3.2404034031814
122,60,5.90197,0.543920000000001,0.291540000000001,40.7515709641645,241.070700182952
123,35,0.7469,0.43759,6.07591,42.4409904094015,180.267772743741
124,49,1.34808,0.58346,4.37802,43.3628193090506,239.525459634257
125,15,4.83618592409097,0.269891594503836,1.78775744609611,45.008159637743,238.229087602351
126,27,3.86195,0.57804,2.31395,44.9869721154823,119.098440999605
127,493,2.58904,0.704889999999995,4.32641,40.9203023566511,230.896500743741
128,47,5.40021,0.63279,0.71009,46.2523806449234,45.56305900333
129,100,6.17411,0.243389999999999,0.20287,42.3040344117943,4.54805056753806
130,1761,1.42526999999999,0.320429999999996,5.32733000000004,35.7284377305237,112.005404699125
131,769,4.07345000000001,0.629990000000008,1.77174,41.4799241435604,38.7335777888671
132,867,4.79554,0.789709999999999,1.27563,39.951346261319,91.395140595351
133,30,0.6596,0.44572,5.8619,49.6584146421644,116.595498542177
134,45,2.47113,0.631890000000001,3.27699,49.0022215408326,118.952324327756
135,76,3.66853,0.72191,1.91384,47.9914979460513,197.83023942525
136,840,3.60635,0.403720000000007,2.34754,46.9380986212398,168.327293088101
137,26,5.39819,0.63322,0.710940000000001,52.8581702881692,34.7415197803549
138,300,0.568719999999994,0.691879999999999,5.50333000000001,48.9226662447156,233.582072543506
139,66,2.08774,0.787509999999999,4.6206,52.6795661869742,127.992319920713
140,55,3.22489,0.64764,3.09261,51.4509657849442,48.0631514555828
141,2296,2.08826999999999,0.787570000000003,4.62240000000003,42.5363879247071,147.44278801588
142,2757,6.15930000000001,0.149260000000015,0.0930899999999912,46.3078175228825,208.555437548062
143,23,5.88939,0.51843,0.58843,54.2955387026909,11.9108859589439
144,796,0.809720000000007,0.725120000000003,4.68886,45.368689086583,127.354786359875
145,68,2.09032,0.786570000000001,4.6192,54.9040082659013,134.996934957323
146,7,0.14414,0.61658,0.32596,57.1863807144605,217.861134446455
147,88,6.14538,0.71885,6.0231,55.0246418869365,5.21034127292659
148,9,2.23066,0.36666,4.14334,57.9165419177191,94.2554242579333
149,210,1.02822,0.516169999999996,4.76817,52.0483820000201,178.740754968435
150,234,0.561919999999999,0.568680000000001,5.55218,51.0781466411128,29.5167416899139
151,301,0.1436,0.617439999999998,0.325850000000003,56.4756879775398,160.873084648352
152,143,1.02667,0.51626,4.77026,56.777377478804,170.179611531317
153,8,2.09501,0.78422,4.61919,62.6362128223179,148.39064893161
154,1854,3.03099000000001,0.323199999999995,2.49610000000001,51.5089387808772,19.4326605977475
155,812,3.87720999999999,0.66322,1.79357,50.7537768148716,5.72132359373983
156,1069,4.82896999999999,0.270399999999996,1.79358999999999,56.8554103643122,234.566678926196
157,34,6.1778,0.14997,0.0735299999999999,63.5273559856047,152.254173507331
158,1220,3.60899999999999,0.40309,2.34477000000001,56.9462103876368,142.834843819112
159,60,0.57215,0.693929999999999,5.50374,64.8839555213369,240.895362809835
160,102,5.86021,0.16838,1.14919,64.7993250953307,16.9491053859441
161,28,1.03635,0.848670000000001,5.39953,67.3775180820026,17.0982301766739
162,71,2.52732,0.25733,4.45963,66.6204147559648,1.62046078838517
163,237,2.08897,0.787750000000005,4.62298,65.9297856462135,136.476873640701
164,2072,6.18086,0.553720000000008,0.754330000000008,55.4065726115935,95.7777232151642
165,396,0.140439999999995,0.614539999999989,0.329629999999999,65.28765411252,176.63293764889
166,3224,2.58983999999998,0.703370000000048,4.32665000000003,58.3727108530326,184.189361021449
167,54,4.82054,0.75094,2.1269,67.6705442547355,5.34091677440815
168,5139,1.20339000000001,0.335739999999967,4.36040000000002,52.6006108171695,55.7331214535913
169,80,0.190200000000001,0.83603,5.6577,67.9704861572421,21.1531991681209
170,30,1.75285,0.12286,5.08042,67.640325281623,23.0205839560232
171,97,0.189149999999999,0.83292,5.65845,67.0903646614442,25.0970078959707
172,6,3.77104,0.40726,2.00514,70.8763009759949,20.8211403976788
173,11,2.89357,0.34403,3.53911,70.2038123494633,160.515571829634
174,837,0.141470000000001,0.614149999999996,0.325630000000007,65.2086975426259,199.490905004004
175,245,3.51522,0.72114,2.52112,65.4810125668505,8.12590433905312
176,59,1.25856,0.756320000000001,5.26471,69.8931522035823,91.6177416150311
177,1040,5.82168000000001,0.624620000000022,0.344089999999987,60.1481150112688,123.257435715563
178,201,2.00369,0.694749999999996,4.32595,66.3148731271174,128.072805474256
